treatment,day,DOMaddition,DOM,bact_DOM,bact,fungi,respSubstrate,baselineResp,respSoil,POM,MAOMs,MAOMp,MAOM
12 S RE A,122,0.00000,94.41590,1.57212,0.64724,2.37337,0.00005,0.00030,0.00024,16.28076,20.15068,11.55133,31.70201
12 S RE A,123,0.00000,94.49137,1.57857,0.64679,2.37177,0.00005,0.00030,0.00024,16.28069,20.15058,11.55142,31.70199
12 S RE A,124,0.00000,94.56699,1.58465,0.64635,2.37022,0.00005,0.00030,0.00024,16.28063,20.15047,11.55150,31.70197
12 S RE A,125,0.00000,94.64272,1.59041,0.64594,2.36871,0.00005,0.00030,0.00024,16.28056,20.15037,11.55158,31.70195
12 S RE A,126,5.71250,100.41879,1.60277,0.64559,2.36731,0.00005,0.00030,0.00024,16.28049,20.15027,11.55167,31.70194
12 S RE A,127,0.00000,100.48291,1.61437,0.64527,2.36595,0.00005,0.00030,0.00024,16.28043,20.15017,11.55176,31.70192
12 S RE A,128,0.00000,100.54753,1.62526,0.64496,2.36463,0.00005,0.00030,0.00024,16.28036,20.15006,11.55185,31.70191
12 S RE A,129,0.00000,100.61262,1.63548,0.64466,2.36335,0.00005,0.00030,0.00024,16.28030,20.14996,11.55194,31.70189
12 S RE A,130,0.00000,100.67814,1.64508,0.64438,2.36211,0.00005,0.00030,0.00024,16.28023,20.14986,11.55202,31.70188
12 S RE A,131,0.00000,100.74406,1.65410,0.64411,2.36091,0.00005,0.00030,0.00024,16.28016,20.14975,11.55211,31.70187
12 S RE A,132,0.00000,100.81033,1.66259,0.64385,2.35975,0.00006,0.00030,0.00024,16.28010,20.14965,11.55220,31.70185
12 S RE A,133,0.00000,100.87692,1.67057,0.64361,2.35862,0.00006,0.00030,0.00024,16.28003,20.14955,11.55229,31.70184
12 S RE A,134,0.00000,100.94382,1.67808,0.64338,2.35753,0.00006,0.00030,0.00024,16.27996,20.14944,11.55238,31.70182
12 S RE A,135,0.00000,101.01098,1.68515,0.64316,2.35647,0.00006,0.00030,0.00024,16.27990,20.14934,11.55247,31.70181
12 S RE A,136,0.00000,101.07838,1.69182,0.64295,2.35545,0.00006,0.00030,0.00024,16.27983,20.14924,11.55256,31.70180
12 S RE A,137,0.00000,101.14601,1.69811,0.64275,2.35446,0.00006,0.00030,0.00024,16.27976,20.14913,11.55265,31.70178
12 S RE A,138,0.00000,101.21384,1.70405,0.64257,2.35349,0.00006,0.00030,0.00024,16.27970,20.14903,11.55274,31.70177
12 S RE A,139,0.00000,101.28184,1.70966,0.64239,2.35256,0.00006,0.00030,0.00025,16.27963,20.14893,11.55283,31.70176
12 S RE A,140,5.71250,107.05019,1.72188,0.64227,2.35171,0.00006,0.00030,0.00025,16.27957,20.14883,11.55292,31.70175
12 S RE A,141,0.00000,107.10664,1.73334,0.64215,2.35089,0.00006,0.00030,0.00025,16.27950,20.14872,11.55302,31.70174
12 S RE A,142,0.00000,107.16365,1.74409,0.64204,2.35009,0.00006,0.00030,0.00025,16.27943,20.14862,11.55311,31.70173
12 S RE A,143,0.00000,107.22117,1.75417,0.64194,2.34931,0.00006,0.00030,0.00025,16.27937,20.14852,11.55321,31.70172
12 S RE A,144,0.00000,107.27917,1.76363,0.64184,2.34856,0.00006,0.00031,0.00025,16.27930,20.14842,11.55330,31.70172
12 S RE A,145,0.00000,107.33760,1.77251,0.64175,2.34783,0.00006,0.00031,0.00025,16.27923,20.14831,11.55340,31.70171
12 S RE A,146,0.00000,107.39643,1.78085,0.64166,2.34713,0.00006,0.00031,0.00025,16.27917,20.14821,11.55349,31.70170
12 S RE A,147,0.00000,107.45564,1.78869,0.64158,2.34645,0.00006,0.00031,0.00025,16.27910,20.14811,11.55359,31.70169
12 S RE A,148,0.00000,107.51517,1.79606,0.64150,2.34579,0.00006,0.00031,0.00025,16.27904,20.14800,11.55368,31.70169
12 S RE A,149,0.00000,107.57502,1.80299,0.64142,2.34514,0.00006,0.00031,0.00025,16.27897,20.14790,11.55378,31.70168
12 S RE A,150,0.00000,107.63515,1.80952,0.64135,2.34452,0.00006,0.00031,0.00025,16.27890,20.14780,11.55387,31.70167
12 S RE A,151,0.00000,107.69553,1.81566,0.64128,2.34392,0.00006,0.00031,0.00025,16.27884,20.14770,11.55397,31.70166
12 S RE A,152,0.00000,107.75614,1.82146,0.64122,2.34334,0.00006,0.00031,0.00025,16.27877,20.14759,11.55406,31.70166
12 S RE A,153,0.00000,107.81697,1.82692,0.64116,2.34277,0.00006,0.00031,0.00025,16.27870,20.14749,11.55416,31.70165
12 S RE A,154,5.71250,113.57814,1.83902,0.64115,2.34228,0.00006,0.00031,0.00025,16.27864,20.14739,11.55426,31.70165
12 S RE A,155,0.00000,113.62745,1.85036,0.64114,2.34180,0.00006,0.00031,0.00025,16.27857,20.14729,11.55436,31.70165
12 S RE A,156,0.00000,113.67734,1.86097,0.64114,2.34133,0.00006,0.00031,0.00025,16.27851,20.14718,11.55446,31.70165
12 S RE A,157,0.00000,113.72779,1.87092,0.64113,2.34088,0.00007,0.00031,0.00025,16.27844,20.14708,11.55456,31.70164
12 S RE A,158,0.00000,113.77873,1.88025,0.64113,2.34044,0.00007,0.00031,0.00025,16.27837,20.14698,11.55466,31.70164
12 S RE A,159,0.00000,113.83014,1.88899,0.64112,2.34002,0.00007,0.00031,0.00025,16.27831,20.14688,11.55477,31.70164
12 S RE A,160,0.00000,113.88198,1.89720,0.64112,2.33961,0.00007,0.00031,0.00025,16.27824,20.14677,11.55487,31.70164
12 S RE B,0,5.71250,6.42583,1.85199,5.74108,1.35637,0.00000,0.00062,0.00062,5.42997,6.72173,3.84825,10.56998
12 S RE B,1,0.00000,7.07836,1.70645,5.28654,1.33849,0.00000,0.00058,0.00057,5.42994,6.72168,3.84828,10.56996
12 S RE B,2,0.00000,7.67534,1.57436,4.87044,1.32133,0.00000,0.00054,0.00053,5.42991,6.72163,3.84832,10.56995
12 S RE B,3,0.00000,8.22159,1.45450,4.48951,1.30485,0.00000,0.00050,0.00050,5.42988,6.72158,3.84836,10.56994
12 S RE B,4,0.00000,8.72152,1.34571,4.14077,1.28903,0.00000,0.00047,0.00046,5.42985,6.72152,3.84840,10.56993
12 S RE B,5,0.00000,9.17916,1.24698,3.82149,1.27383,0.00000,0.00044,0.00043,5.42982,6.72147,3.84845,10.56992
12 S RE B,6,0.00000,9.59822,1.15738,3.52916,1.25922,0.00000,0.00041,0.00040,5.42979,6.72142,3.84850,10.56992
12 S RE B,7,0.00000,9.98207,1.07604,3.26148,1.24518,0.00000,0.00038,0.00038,5.42976,6.72137,3.84855,10.56992
12 S RE B,8,0.00000,10.33379,1.00221,3.01637,1.23169,0.00000,0.00036,0.00036,5.42973,6.72132,3.84860,10.56992
12 S RE B,9,0.00000,10.65622,0.93518,2.79189,1.21872,0.00000,0.00034,0.00033,5.42970,6.72127,3.84866,10.56993
12 S RE B,10,0.00000,10.95192,0.87432,2.58630,1.20624,0.00000,0.00032,0.00031,5.42967,6.72122,3.84871,10.56993
12 S RE B,11,0.00000,11.22324,0.81906,2.39799,1.19424,0.00000,0.00030,0.00030,5.42964,6.72117,3.84877,10.56994
12 S RE B,12,0.00000,11.47233,0.76887,2.22547,1.18270,0.00000,0.00028,0.00028,5.42961,6.72112,3.84882,10.56995
12 S RE B,13,0.00000,11.70115,0.72328,2.06741,1.17159,0.00000,0.00027,0.00026,5.42958,6.72107,3.84888,10.56996
12 S RE B,14,5.71250,17.58059,0.69079,1.92263,1.16097,0.00001,0.00025,0.00025,5.42955,6.72102,3.84898,10.57000
12 S RE B,15,0.00000,17.73207,0.66120,1.78993,1.15074,0.00001,0.00024,0.00024,5.42952,6.72097,3.84907,10.57004
12 S RE B,16,0.00000,17.86946,0.63423,1.66828,1.14089,0.00001,0.00023,0.00023,5.42949,6.72093,3.84916,10.57009
12 S RE B,17,0.00000,17.99403,0.60965,1.55674,1.13141,0.00001,0.00022,0.00021,5.42946,6.72088,3.84926,10.57013
12 S RE B,18,0.00000,18.10692,0.58723,1.45445,1.12227,0.00001,0.00021,0.00020,5.42943,6.72083,3.84935,10.57018
12 S RE B,19,0.00000,18.20917,0.56677,1.36061,1.11348,0.00001,0.00020,0.00020,5.42941,6.72078,3.84944,10.57022
12 S RE B,20,0.00000,18.30173,0.54808,1.27451,1.10500,0.00001,0.00020,0.00019,5.42938,6.72073,3.84953,10.57027
12 S RE B,21,0.00000,18.38545,0.53101,1.19546,1.09684,0.00001,0.00019,0.00018,5.42935,6.72069,3.84963,10.57031
12 S RE B,22,0.00000,18.46111,0.51540,1.12289,1.08897,0.00001,0.00018,0.00017,5.42932,6.72064,3.84972,10.57036
12 S RE B,23,0.00000,18.52943,0.50113,1.05622,1.08138,0.00001,0.00018,0.00017,5.42929,6.72059,3.84981,10.57040
12 S RE B,24,0.00000,18.59103,0.48806,0.99495,1.07407,0.00001,0.00017,0.00016,5.42926,6.72054,3.84990,10.57045
12 S RE B,25,0.00000,18.64651,0.47610,0.93862,1.06702,0.00001,0.00016,0.00015,5.42924,6.72050,3.84999,10.57049
12 S RE B,26,0.00000,18.69640,0.46514,0.88681,1.06023,0.00001,0.00016,0.00015,5.42921,6.72045,3.85008,10.57053
12 S RE B,27,0.00000,18.74117,0.45509,0.83913,1.05367,0.00001,0.00016,0.00014,5.42918,6.72040,3.85017,10.57058
12 S RE B,28,5.71250,24.45543,0.45339,0.79529,1.04741,0.00001,0.00015,0.00014,5.42915,6.72036,3.85029,10.57065
12 S RE B,29,0.00000,24.45385,0.45180,0.75489,1.04137,0.00001,0.00015,0.00014,5.42912,6.72031,3.85041,10.57072
12 S RE B,30,0.00000,24.44920,0.45033,0.71765,1.03554,0.00001,0.00014,0.00013,5.42910,6.72027,3.85053,10.57080
12 S RE B,31,0.00000,24.44177,0.44896,0.68331,1.02992,0.00001,0.00014,0.00013,5.42907,6.72022,3.85065,10.57087
12 S RE B,32,0.00000,24.43179,0.44768,0.65161,1.02449,0.00001,0.00014,0.00013,5.42904,6.72018,3.85076,10.57094
12 S RE B,33,0.00000,24.41948,0.44647,0.62233,1.01925,0.00001,0.00014,0.00012,5.42902,6.72013,3.85088,10.57101
12 S RE B,34,0.00000,24.40504,0.44534,0.59527,1.01419,0.00001,0.00013,0.00012,5.42899,6.72009,3.85100,10.57109
12 S RE B,35,0.00000,24.38866,0.44427,0.57024,1.00931,0.00001,0.00013,0.00012,5.42896,6.72004,3.85111,10.57116
12 S RE B,36,0.00000,24.37050,0.44325,0.54708,1.00460,0.00001,0.00013,0.00012,5.42893,6.72000,3.85123,10.57123
12 S RE B,37,0.00000,24.35071,0.44228,0.52563,1.00005,0.00001,0.00013,0.00011,5.42891,6.71996,3.85134,10.57130
12 S RE B,38,0.00000,24.32943,0.44136,0.50575,0.99565,0.00001,0.00013,0.00011,5.42888,6.71991,3.85145,10.57137
12 S RE B,39,0.00000,24.30678,0.44048,0.48731,0.99140,0.00002,0.00013,0.00011,5.42886,6.71987,3.85157,10.57144
12 S RE B,40,0.00000,24.28288,0.43963,0.47019,0.98730,0.00002,0.00012,0.00011,5.42883,6.71983,3.85168,10.57151
12 S RE B,41,0.00000,24.25784,0.43881,0.45428,0.98334,0.00002,0.00012,0.00011,5.42880,6.71978,3.85179,10.57158
12 S RE B,42,5.71250,29.90837,0.44491,0.43955,0.97958,0.00002,0.00012,0.00011,5.42878,6.71974,3.85193,10.57167
12 S RE B,43,0.00000,29.84603,0.45054,0.42584,0.97594,0.00002,0.00012,0.00010,5.42875,6.71970,3.85207,10.57177
12 S RE B,44,0.00000,29.78339,0.45572,0.41307,0.97242,0.00002,0.00012,0.00010,5.42872,6.71966,3.85221,10.57187
12 S RE B,45,0.00000,29.72050,0.46048,0.40118,0.96902,0.00002,0.00012,0.00010,5.42870,6.71961,3.85235,10.57196
12 S RE B,46,0.00000,29.65738,0.46485,0.39008,0.96574,0.00002,0.00012,0.00010,5.42867,6.71957,3.85249,10.57206
12 S RE B,47,0.00000,29.59408,0.46886,0.37973,0.96256,0.00002,0.00012,0.00010,5.42865,6.71953,3.85262,10.57215
12 S RE B,48,0.00000,29.53064,0.47251,0.37006,0.95949,0.00002,0.00012,0.00010,5.42862,6.71949,3.85276,10.57225
12 S RE B,49,0.00000,29.46708,0.47584,0.36103,0.95652,0.00002,0.00012,0.00010,5.42860,6.71945,3.85290,10.57234
12 S RE B,50,0.00000,29.40343,0.47887,0.35257,0.95365,0.00002,0.00012,0.00010,5.42857,6.71941,3.85303,10.57244
12 S RE B,51,0.00000,29.33972,0.48161,0.34466,0.95088,0.00002,0.00011,0.00010,5.42855,6.71936,3.85317,10.57253
12 S RE B,52,0.00000,29.27597,0.48409,0.33726,0.94820,0.00002,0.00011,0.00009,5.42852,6.71932,3.85330,10.57263
12 S RE B,53,0.00000,29.21220,0.48632,0.33031,0.94560,0.00002,0.00011,0.00009,5.42850,6.71928,3.85344,10.57272
12 S RE B,54,0.00000,29.14844,0.48832,0.32380,0.94309,0.00002,0.00011,0.00009,5.42847,6.71924,3.85357,10.57281
12 S RE B,55,0.00000,29.08469,0.49010,0.31769,0.94066,0.00002,0.00011,0.00009,5.42845,6.71920,3.85371,10.57291
12 S RE B,56,5.71250,34.69829,0.49844,0.31200,0.93838,0.00002,0.00011,0.00009,5.42842,6.71916,3.85387,10.57303
12 S RE B,57,0.00000,34.59991,0.50613,0.30666,0.93616,0.00002,0.00011,0.00009,5.42840,6.71912,3.85403,10.57315
12 S RE B,58,0.00000,34.50206,0.51320,0.30163,0.93402,0.00002,0.00011,0.00009,5.42837,6.71908,3.85419,10.57327
12 S RE B,59,0.00000,34.40472,0.51970,0.29691,0.93195,0.00002,0.00011,0.00009,5.42835,6.71904,3.85435,10.57339
12 S RE B,60,0.00000,34.30790,0.52565,0.29246,0.92994,0.00002,0.00011,0.00009,5.42832,6.71900,3.85451,10.57351
12 S RE B,61,0.00000,34.21159,0.53109,0.28827,0.92800,0.00002,0.00011,0.00009,5.42830,6.71896,3.85467,10.57363
12 S RE B,62,0.00000,34.11579,0.53605,0.28432,0.92613,0.00002,0.00011,0.00009,5.42827,6.71892,3.85482,10.57374
12 S RE B,63,0.00000,34.02049,0.54056,0.28060,0.92431,0.00002,0.00011,0.00009,5.42825,6.71888,3.85498,10.57386
12 S RE B,64,0.00000,33.92569,0.54466,0.27709,0.92255,0.00002,0.00011,0.00009,5.42822,6.71884,3.85514,10.57398
12 S RE B,65,0.00000,33.83139,0.54836,0.27377,0.92084,0.00002,0.00011,0.00009,5.42820,6.71880,3.85530,10.57410
12 S RE B,66,0.00000,33.73758,0.55170,0.27065,0.91919,0.00002,0.00011,0.00009,5.42817,6.71876,3.85545,10.57421
12 S RE B,67,0.00000,33.64425,0.55469,0.26769,0.91760,0.00002,0.00011,0.00009,5.42815,6.71872,3.85561,10.57433
12 S RE B,68,0.00000,33.55139,0.55737,0.26490,0.91605,0.00002,0.00011,0.00009,5.42813,6.71868,3.85576,10.57445
12 S RE B,69,0.00000,33.45902,0.55975,0.26226,0.91455,0.00002,0.00011,0.00009,5.42810,6.71864,3.85592,10.57456
12 S RE B,70,5.71250,39.04442,0.56862,0.25982,0.91317,0.00003,0.00011,0.00009,5.42808,6.71861,3.85610,10.57471
12 S RE B,71,0.00000,38.91822,0.57676,0.25751,0.91182,0.00003,0.00011,0.00009,5.42805,6.71857,3.85628,10.57485
12 S RE B,72,0.00000,38.79288,0.58423,0.25532,0.91052,0.00003,0.00011,0.00009,5.42803,6.71853,3.85647,10.57499
12 S RE B,73,0.00000,38.66841,0.59105,0.25324,0.90925,0.00003,0.00011,0.00009,5.42800,6.71849,3.85665,10.57514
12 S RE B,74,0.00000,38.54477,0.59728,0.25128,0.90803,0.00003,0.00011,0.00009,5.42798,6.71845,3.85683,10.57528
12 S RE B,75,0.00000,38.42197,0.60294,0.24942,0.90685,0.00003,0.00011,0.00009,5.42796,6.71841,3.85701,10.57542
12 S RE B,76,0.00000,38.29998,0.60808,0.24765,0.90570,0.00003,0.00011,0.00009,5.42793,6.71837,3.85719,10.57556
12 S RE B,77,0.00000,38.17879,0.61272,0.24598,0.90458,0.00003,0.00011,0.00009,5.42791,6.71833,3.85737,10.57570
12 S RE B,78,0.00000,38.05838,0.61690,0.24440,0.90350,0.00003,0.00011,0.00009,5.42788,6.71830,3.85755,10.57584
12 S RE B,79,0.00000,37.93875,0.62065,0.24289,0.90246,0.00003,0.00011,0.00008,5.42786,6.71826,3.85772,10.57598
12 S RE B,80,0.00000,37.81987,0.62400,0.24146,0.90145,0.00003,0.00011,0.00008,5.42784,6.71822,3.85790,10.57612
12 S RE B,81,0.00000,37.70174,0.62698,0.24011,0.90046,0.00003,0.00011,0.00008,5.42781,6.71818,3.85808,10.57626
12 S RE B,82,0.00000,37.58434,0.62961,0.23882,0.89951,0.00003,0.00011,0.00008,5.42779,6.71814,3.85826,10.57640
